StateAssignedSchID,Subject,GradeLevel,StudentSubGroup_TotalTested,ProficientOrAbove_percent
041012050252034,math,G05,41,.39
041012050252037,ela,G03,101,.109
041012050252037,ela,G04,98,.165
041012050252037,ela,G05,94,.314
041012050252037,math,G03,101,.12
041012050252037,math,G04,98,.033
041012050252037,math,G05,94,.163
041012050252039,ela,G03,60,.316
041012050252039,ela,G04,59,.237
041012050252039,ela,G05,63,.333
041012050252039,math,G03,60,.266
041012050252039,math,G04,59,.119
041012050252039,math,G05,63,.048
04101205025203C,ela,G03,40,.05
04101205025203C,ela,G04,33,.091
04101205025203C,ela,G05,46,.109
04101205025203C,math,G03,40,0
04101205025203C,math,G04,33,.03
04101205025203C,math,G05,46,.043
041012050252040,ela,G03,103,.04
041012050252040,ela,G04,109,.048
041012050252040,ela,G05,96,.077
041012050252040,math,G03,103,.02
041012050252040,math,G04,108,0
041012050252040,math,G05,95,0
041012050252041,ela,G03,51,.106
041012050252041,ela,G04,57,.077
041012050252041,ela,G05,55,.061
041012050252041,math,G03,51,.17
041012050252041,math,G04,57,0
041012050252041,math,G05,55,0
041012050252043,ela,G03,70,.014
041012050252043,ela,G04,66,.061
041012050252043,ela,G05,52,0
041012050252043,math,G03,70,.029
041012050252043,math,G04,66,0
041012050252043,math,G05,52,0
041012050252051,ela,G03,79,.051
041012050252051,ela,G04,89,.045
041012050252051,ela,G05,83,.132
041012050252051,math,G03,79,.051
041012050252051,math,G04,89,0
041012050252051,math,G05,83,.012
041012050252054,ela,G03,85,.123
041012050252054,ela,G04,86,.234
041012050252054,ela,G05,75,.257
041012050252054,math,G03,85,.086
041012050252054,math,G04,86,.148
041012050252054,math,G05,74,.123
041012050252056,ela,G03,100,.222
041012050252056,ela,G04,92,.286
041012050252056,ela,G05,74,.27
041012050252056,math,G03,101,.24
041012050252056,math,G04,92,.198
041012050252056,math,G05,74,.136
041012050252063,ela,G03,82,.146
041012050252063,ela,G04,80,.215
041012050252063,ela,G05,81,.111
041012050252063,math,G03,82,.085
041012050252063,math,G04,79,.051
041012050252063,math,G05,82,.012
041012050252064,ela,G03,84,.167
041012050252064,ela,G04,64,.157
041012050252064,ela,G05,70,.372
041012050252064,math,G03,84,.143
041012050252064,math,G04,64,.125
041012050252064,math,G05,70,.086
041012050252066,ela,G03,114,.085
041012050252066,ela,G04,118,.18
041012050252066,ela,G05,110,.157
041012050252066,math,G03,114,.104
041012050252066,math,G04,118,.081
041012050252066,math,G05,109,.069
041012050252067,ela,G03,111,.239
041012050252067,ela,G04,124,.242
041012050252067,ela,G05,91,.411
041012050252067,math,G03,111,.174
041012050252067,math,G04,123,.163
041012050252067,math,G05,91,.278
041012050252078,ela,G03,91,.934
041012050252078,ela,G04,111,.981
041012050252078,math,G03,91,.956
041012050252078,math,G04,111,.982
041012050252080,ela,G03,91,.024
041012050252080,ela,G04,87,.077
041012050252080,ela,G05,95,.078
041012050252080,math,G03,91,.036
041012050252080,math,G04,86,.039
041012050252080,math,G05,94,.034
041012050252084,ela,G03,49,.042
041012050252084,ela,G04,48,.083
041012050252084,ela,G05,46,.022
041012050252084,math,G03,49,.021
041012050252084,math,G04,48,.042
041012050252084,math,G05,46,0
041012050252085,ela,G03,67,.239
041012050252085,ela,G04,67,.344
041012050252085,ela,G05,60,.5
041012050252085,ela,G06,58,.535
041012050252085,ela,G07,53,.491
041012050252085,ela,G08,51,.491
041012050252085,math,G03,67,.284
041012050252085,math,G04,67,.179
041012050252085,math,G05,60,.15
041012050252085,math,G06,58,.155
041012050252085,math,G07,53,.528
041012050252085,math,G08,51,.412
041012050252086,ela,G06,331,.071
041012050252086,ela,G07,407,.081
041012050252086,ela,G08,314,.09
041012050252086,math,G06,313,.02
041012050252086,math,G07,391,.014
041012050252086,math,G08,299,.011
041012050252087,ela,G05,114,.939
041012050252087,ela,G06,111,.937
041012050252087,ela,G07,128,.953
041012050252087,ela,G08,123,.902
041012050252087,math,G05,114,.816
041012050252087,math,G06,111,.793
041012050252087,math,G07,128,.899
041012050252087,math,G08,123,.853
041013200261002,ela,G07,66,.349
041013200261002,ela,G08,67,.478
041013200261002,math,G07,66,.136
041013200261002,math,G08,68,.059
041013200262004,ela,G03,70,.286
041013200262004,ela,G04,68,.176
041013200262004,math,G03,70,.215
041013200262004,math,G04,68,.029
041013200262005,ela,G05,71,.127
041013200262005,ela,G06,59,.186
041013200262005,math,G05,71,.07
041013200262005,math,G06,59,.034
041013210261001,ela,G05,47,.426
041013210261001,ela,G06,61,.41
041013210261001,ela,G07,68,.471
041013210261001,ela,G08,75,.426
041013210261001,math,G05,47,.234
041013210261001,math,G06,61,.164
041013210261001,math,G07,68,.353
041013210261001,math,G08,75,.266
041013210262002,ela,G03,51,.392
041013210262002,ela,G04,74,.433
041013210262002,math,G03,51,.568
041013210262002,math,G04,74,.432
041013220261001,ela,G07,26,.538
041013220261001,ela,G08,33,.758
041013220261001,math,G07,26,.269
041013220261001,math,G08,33,.303
041013220262001,ela,G03,30,.467
041013220262001,ela,G04,45,.511
041013220262001,ela,G05,32,.375
041013220262001,ela,G06,30,.433
041013220262001,math,G03,30,.666
041013220262001,math,G04,45,.266
041013220262001,math,G05,32,.438
041013220262001,math,G06,30,.266
041013230261002,ela,G06,102,.461
041013230261002,ela,G07,99,.394
041013230261002,ela,G08,97,.453
041013230261002,math,G06,102,.275
041013230261002,math,G07,99,.344
041013230261002,math,G08,97,.299
041013230262003,ela,G04,*,--
041013230262003,math,G04,*,--
041013230262005,ela,G03,79,.253
041013230262005,ela,G04,77,.208
041013230262005,ela,G05,87,.402
041013230262005,math,G03,79,.303
041013230262005,math,G04,77,.299
041013230262005,math,G05,87,.195
050160150041011,ela,G07,433,.594
050160150041011,ela,G08,392,.678
050160150041011,math,G07,433,.583
050160150041011,math,G08,391,.52
050160150041014,ela,G07,223,.413
050160150041014,ela,G08,223,.516
050160150041014,math,G07,223,.286
050160150041014,math,G08,223,.228
050160150041016,ela,G07,284,.241
050160150041016,ela,G08,303,.334
050160150041016,math,G07,281,.199
050160150041016,math,G08,300,.123
050160150041018,ela,G07,307,.433
050160150041018,ela,G08,296,.513
050160150041018,math,G07,307,.456
050160150041018,math,G08,294,.313
050160150042001,ela,G03,60,.088
050160150042001,ela,G04,57,.111
050160150042001,ela,G05,59,.158
050160150042001,ela,G06,48,.447
050160150042001,math,G03,60,.123
050160150042001,math,G04,57,.111
050160150042001,math,G05,59,.035
050160150042001,math,G06,48,.277
050160150042003,ela,G03,54,.315
050160150042003,ela,G04,50,.326
050160150042003,ela,G05,67,.515
050160150042003,ela,G06,41,.575
050160150042003,ela,G08,*,--
050160150042003,math,G03,54,.408
050160150042003,math,G04,50,.225
050160150042003,math,G05,67,.242
050160150042003,math,G06,41,.35
050160150042003,math,G08,*,--
050160150042004,ela,G03,71,.465
050160150042004,ela,G04,80,.367
050160150042004,ela,G05,71,.414
050160150042004,ela,G06,64,.734
050160150042004,math,G03,70,.714
050160150042004,math,G04,80,.443
050160150042004,math,G05,71,.515
050160150042004,math,G06,64,.687
050160150042005,ela,G03,60,.224
050160150042005,ela,G04,57,.196
050160150042005,ela,G05,56,.393
050160150042005,ela,G06,72,.478
050160150042005,math,G03,60,.258
050160150042005,math,G04,57,.196
050160150042005,math,G05,56,.143
050160150042005,math,G06,72,.203
050160150042006,ela,G03,128,.32
050160150042006,ela,G04,100,.533
050160150042006,ela,G05,114,.608
050160150042006,ela,G06,125,.664
050160150042006,math,G03,128,.418
050160150042006,math,G04,100,.5
050160150042006,math,G05,114,.545
050160150042006,math,G06,125,.535
050160150042007,ela,G03,136,.076
050160150042007,ela,G04,144,.129
050160150042007,ela,G05,121,.119
050160150042007,ela,G06,130,.152
050160150042007,ela,G07,*,--
050160150042007,math,G03,135,.159
050160150042007,math,G04,144,.086
050160150042007,math,G05,122,.042
050160150042007,math,G06,130,.104
050160150042007,math,G07,*,--
050160150042008,ela,G03,96,.191
050160150042008,ela,G04,99,.242
050160150042008,ela,G05,101,.275
050160150042008,ela,G06,108,.375
050160150042008,ela,G07,*,--
050160150042008,math,G03,96,.181
050160150042008,math,G04,99,.19
050160150042008,math,G05,100,.206
050160150042008,math,G06,107,.223
050160150042008,math,G07,*,--
050160150042009,ela,G03,86,.412
050160150042009,ela,G04,77,.373
050160150042009,ela,G05,82,.351
050160150042009,ela,G06,91,.337
050160150042009,math,G03,85,.44
050160150042009,math,G04,77,.4
050160150042009,math,G05,82,.351
050160150042009,math,G06,91,.224
050160150042010,ela,G03,75,.394
050160150042010,ela,G04,71,.471
050160150042010,ela,G05,107,.452
050160150042010,ela,G06,86,.691
050160150042010,ela,G07,*,--
050160150042010,math,G03,75,.62
050160150042010,math,G04,71,.572
050160150042010,math,G05,107,.528
050160150042010,math,G06,86,.702
050160150042010,math,G07,*,--
050160150042013,ela,G03,68,.129
050160150042013,ela,G04,56,.268
050160150042013,ela,G05,64,.207
050160150042013,ela,G06,61,.3
050160150042013,math,G03,68,.242
050160150042013,math,G04,56,.268
050160150042013,math,G05,64,.155
050160150042013,math,G06,61,.234
050160150042015,ela,G03,94,.169
050160150042015,ela,G04,89,.337
050160150042015,ela,G05,88,.26
050160150042015,ela,G06,81,.46
050160150042015,math,G03,94,.265
050160150042015,math,G04,89,.301
050160150042015,math,G05,87,.176
050160150042015,math,G06,81,.356
050160150042018,ela,G03,123,.233
050160150042018,ela,G04,122,.377
050160150042018,ela,G05,137,.346
050160150042018,ela,G06,115,.549
050160150042018,ela,G07,*,--
050160150042018,math,G03,122,.331
050160150042018,math,G04,122,.308
050160150042018,math,G05,137,.211
050160150042018,math,G06,115,.283
050160150042018,math,G07,*,--
050160150042019,ela,G03,34,.323
050160150042019,ela,G04,36,.361
050160150042019,ela,G05,36,.389
050160150042019,ela,G06,25,.459
050160150042019,ela,G07,*,--
050160150042019,math,G03,34,.353
050160150042019,math,G04,36,.222
050160150042019,math,G05,36,.278
050160150042019,math,G06,25,.459
050160150042019,math,G07,*,--
050160150042020,ela,G03,54,.463
050160150042020,ela,G04,46,.63
050160150042020,ela,G05,66,.546
050160150042020,ela,G06,42,.809
050160150042020,math,G03,54,.611
050160150042020,math,G04,46,.522
050160150042020,math,G05,66,.53
050160150042020,math,G06,42,.619
050160150042023,ela,G03,88,.232
050160150042023,ela,G04,80,.507
050160150042023,ela,G05,95,.522
050160150042023,ela,G06,68,.477
050160150042023,math,G03,88,.487
050160150042023,math,G04,80,.443
050160150042023,math,G05,95,.467
050160150042023,math,G06,67,.563
050160210041002,ela,G06,255,.425
050160210041002,ela,G07,220,.442
050160210041002,ela,G08,227,.543
050160210041002,math,G06,255,.255
050160210041002,math,G07,220,.413
050160210041002,math,G08,227,.378
050160210041006,ela,G06,196,.171
050160210041006,ela,G07,209,.164
050160210041006,ela,G08,207,.317
050160210041006,math,G06,196,.077
050160210041006,math,G07,209,.119
050160210041006,math,G08,204,.141
050160210041007,ela,G06,227,.325
050160210041007,ela,G07,195,.355
050160210041007,ela,G08,190,.481
050160210041007,math,G06,227,.158
050160210041007,math,G07,195,.297
050160210041007,math,G08,191,.269
050160210042003,ela,G03,78,.079
050160210042003,ela,G04,117,.137
050160210042003,ela,G05,83,.123
050160210042003,math,G03,78,.171
050160210042003,math,G04,117,.138
050160210042003,math,G05,83,.111
050160210042004,ela,G03,73,.119
050160210042004,ela,G04,69,.157
050160210042004,ela,G05,90,.126
050160210042004,ela,G07,*,--
050160210042004,math,G03,73,.164
050160210042004,math,G04,69,.109
050160210042004,math,G05,90,.08
050160210042004,math,G07,*,--
050160210042007,ela,G03,88,.088
050160210042007,ela,G04,85,.32
050160210042007,ela,G05,92,.353
050160210042007,math,G03,88,.213
050160210042007,math,G04,84,.352
050160210042007,math,G05,92,.329
050160210042009,ela,G03,78,.156
050160210042009,ela,G04,81,.413
050160210042009,ela,G05,69,.382
050160210042009,math,G03,78,.377
050160210042009,math,G04,81,.551
050160210042009,math,G05,67,.56
050160210042010,ela,G03,53,.12
050160210042010,ela,G04,30,.286
050160210042010,ela,G05,55,.419
050160210042010,math,G03,53,.34
050160210042010,math,G04,30,.357
050160210042010,math,G05,54,.537
050160210042011,ela,G03,40,.289
050160210042011,ela,G04,50,.326
050160210042011,ela,G05,43,.488
050160210042011,math,G03,40,.5
050160210042011,math,G04,50,.261
050160210042011,math,G05,43,.366
050160210042013,ela,G03,80,.156
050160210042013,ela,G04,84,.31
050160210042013,ela,G05,68,.194
050160210042013,math,G03,80,.325
050160210042013,math,G04,84,.321
050160210042013,math,G05,68,.284
050160210042014,ela,G03,67,.109
050160210042014,ela,G04,67,.154
050160210042014,ela,G05,65,.262
050160210042014,math,G03,67,.141
050160210042014,math,G04,67,.092
050160210042014,math,G05,65,.246
050160210042015,ela,G03,65,.097
050160210042015,ela,G04,55,.091
050160210042015,ela,G05,62,.115
050160210042015,ela,G06,*,--
050160210042015,math,G03,65,.065
050160210042015,math,G04,55,.091
050160210042015,math,G05,62,.016
050160210042015,math,G06,*,--
050160230021002,ela,G06,143,.542
050160230021002,ela,G07,157,.573
050160230021002,ela,G08,167,.65
050160230021002,math,G06,143,.514
050160230021002,math,G07,157,.507
050160230021002,math,G08,169,.537
050160230022004,ela,G03,156,.394
050160230022004,math,G03,156,.427
050160230022005,ela,G04,166,.553
050160230022005,ela,G05,159,.454
050160230022005,math,G04,166,.516
050160230022005,math,G05,159,.434
050160250021014,ela,G06,259,.612
050160250021014,ela,G07,255,.763
050160250021014,ela,G08,286,.788
050160250021014,math,G06,257,.384
050160250021014,math,G07,254,.5
050160250021014,math,G08,284,.539
050160250021015,ela,G05,*,--
050160250021015,ela,G06,344,.5
050160250021015,ela,G07,330,.612
050160250021015,ela,G08,305,.669
050160250021015,math,G05,*,--
050160250021015,math,G06,343,.416
050160250021015,math,G07,330,.584
050160250021015,math,G08,305,.441
050160250022002,ela,G03,94,.6
050160250022002,ela,G04,79,.685
050160250022002,ela,G05,87,.694
050160250022002,math,G03,94,.444
050160250022002,math,G04,79,.461
050160250022002,math,G05,87,.495
050160250022004,ela,G03,44,.405
050160250022004,ela,G04,47,.695
050160250022004,ela,G05,55,.852
050160250022004,math,G03,44,.572
050160250022004,math,G04,47,.543
050160250022004,math,G05,55,.629
050160250022005,ela,G03,85,.416
050160250022005,ela,G04,95,.67
050160250022005,ela,G05,94,.812
050160250022005,math,G03,85,.585
050160250022005,math,G04,96,.591
050160250022005,math,G05,94,.576
050160250022009,ela,G03,112,.5
050160250022009,ela,G04,106,.604
050160250022009,ela,G05,95,.606
050160250022009,ela,G06,*,--
050160250022009,math,G03,112,.59
050160250022009,math,G04,106,.475
050160250022009,math,G05,95,.479
050160250022009,math,G06,*,--
050160250022011,ela,G03,77,.688
050160250022011,ela,G04,61,.517
050160250022011,ela,G05,74,.699
050160250022011,math,G03,77,.662
050160250022011,math,G04,61,.6
050160250022011,math,G05,73,.611
050160250022016,ela,G03,114,.482
050160250022016,ela,G04,104,.539
050160250022016,ela,G05,94,.756
050160250022016,math,G03,115,.495
050160250022016,math,G04,103,.475
050160250022016,math,G05,94,.531
050160250022018,ela,G03,74,.528
050160250022018,ela,G04,69,.633
050160250022018,ela,G05,79,.608
050160250022018,math,G03,74,.556
050160250022018,math,G04,69,.573
050160250022018,math,G05,79,.583
050160260021006,ela,G06,159,.484
050160260021006,ela,G07,157,.395
050160260021006,ela,G08,165,.553
050160260021006,math,G06,158,.335
050160260021006,math,G07,158,.424
050160260021006,math,G08,165,.46
050160260022001,ela,G03,59,.19
050160260022001,ela,G04,63,.27
050160260022001,ela,G05,78,.359
050160260022001,ela,G06,*,--
050160260022001,math,G03,59,.311
050160260022001,math,G04,63,.189
050160260022001,math,G05,78,.321
050160260022001,math,G06,*,--
050160260022003,ela,G03,89,.402
050160260022003,ela,G04,108,.479
050160260022003,ela,G05,90,.544
050160260022003,math,G03,89,.506
050160260022003,math,G04,108,.381
050160260022003,math,G05,90,.367
050160270021005,ela,G06,138,.876
050160270021005,ela,G07,146,.815
050160270021005,ela,G08,155,.851
050160270021005,math,G06,138,.79
050160270021005,math,G07,146,.754
050160270021005,math,G08,156,.755
050160270022004,ela,G03,143,.773
050160270022004,ela,G04,143,.798
050160270022004,ela,G05,149,.784
050160270022004,ela,G07,*,--
050160270022004,ela,G08,*,--
050160270022004,math,G03,143,.787
050160270022004,math,G04,143,.609
050160270022004,math,G05,149,.676
050160270022004,math,G07,*,--
050160270022004,math,G08,*,--
050160280021004,ela,G06,210,.809
050160280021004,ela,G07,200,.818
050160280021004,ela,G08,210,.871
050160280021004,math,G06,206,.683
050160280021004,math,G07,201,.734
050160280021004,math,G08,210,.746
050160280022002,ela,G03,57,.679
050160280022002,ela,G04,61,.817
050160280022002,ela,G05,59,.831
050160280022002,math,G03,57,.696
050160280022002,math,G04,62,.721
050160280022002,math,G05,59,.611
050160280022003,ela,G03,62,.732
050160280022003,ela,G04,83,.738
050160280022003,ela,G05,63,.754
050160280022003,math,G03,62,.857
050160280022003,math,G04,83,.825
050160280022003,math,G05,63,.82
050160280022006,ela,G03,53,.75
050160280022006,ela,G04,62,.806
050160280022006,ela,G05,57,.878
050160280022006,math,G03,52,.789
050160280022006,math,G04,62,.806
050160280022006,math,G05,57,.772
050160290022001,ela,G03,64,.532
050160290022001,math,G03,64,.657
050160290022002,ela,G04,51,.804
050160290022002,ela,G05,49,.817
050160290022002,ela,G06,47,.894
050160290022002,ela,G07,45,.933
050160290022002,ela,G08,50,.98
050160290022002,math,G04,51,.706
050160290022002,math,G05,49,.735
050160290022002,math,G06,47,.766
050160290022002,math,G07,46,.761
050160290022002,math,G08,50,.88
050160300021001,ela,G06,145,.91
050160300021001,ela,G07,161,.875
050160300021001,ela,G08,122,.86
050160300021001,math,G06,145,.862
050160300021001,math,G07,160,.831
050160300021001,math,G08,121,.776
050160300022002,ela,G03,47,.639
050160300022002,ela,G04,65,.61
050160300022002,ela,G05,54,.83
050160300022002,math,G03,47,.851
050160300022002,math,G04,65,.656
050160300022002,math,G05,54,.83
050160300022003,ela,G03,105,.728
