"school_id","year","level","assessment","subject","tested","proficiency"
"609827",2021,"ES","IAR/PARCC","math",103,4.9
"609828",2021,"ES","IAR/PARCC","math",156,35.3
"609829",2021,"ES","IAR/PARCC","math",147,19
"609830",2021,"ES","IAR/PARCC","math",179,1.7
"609832",2021,"ES","IAR/PARCC","math",200,13
"609833",2021,"ES","IAR/PARCC","math",110,0.9
"609834",2021,"ES","IAR/PARCC","math",421,6.4
"609835",2021,"ES","IAR/PARCC","math",106,0.9
"609836",2021,"ES","IAR/PARCC","math",317,27.1
"609837",2021,"ES","IAR/PARCC","math",181,12.7
"609839",2021,"ES","IAR/PARCC","math",100,6
"609842",2021,"ES","IAR/PARCC","math",500,8.6
"609844",2021,"ES","IAR/PARCC","math",46,4.3
"609845",2021,"ES","IAR/PARCC","math",55,0
"609848",2021,"ES","IAR/PARCC","math",58,1.7
"609849",2021,"ES","IAR/PARCC","math",194,14.9
"609850",2021,"ES","IAR/PARCC","math",156,17.9
"609851",2021,"ES","IAR/PARCC","math",63,1.6
"609852",2021,"ES","IAR/PARCC","math",260,26.9
"609853",2021,"ES","IAR/PARCC","math",77,5.2
"609854",2021,"ES","IAR/PARCC","math",56,1.8
"609855",2021,"ES","IAR/PARCC","math",34,2.9
"609856",2021,"ES","IAR/PARCC","math",106,4.7
"609857",2021,"ES","IAR/PARCC","math",277,7.6
"609859",2021,"ES","IAR/PARCC","math",202,12.4
"609861",2021,"ES","IAR/PARCC","math",124,8.1
"609862",2021,"ES","IAR/PARCC","math",62,3.2
"609863",2021,"ES","IAR/PARCC","math",150,14.7
"609864",2021,"ES","IAR/PARCC","math",63,0
"609865",2021,"ES","IAR/PARCC","math",117,9.4
"609866",2021,"ES","IAR/PARCC","math",517,55.9
"609867",2021,"ES","IAR/PARCC","math",78,6.4
"609869",2021,"ES","IAR/PARCC","math",99,2
"609870",2021,"ES","IAR/PARCC","math",216,6
"609872",2021,"ES","IAR/PARCC","math",78,9
"609873",2021,"ES","IAR/PARCC","math",49,4.1
"609874",2021,"ES","IAR/PARCC","math",286,31.1
"609875",2021,"ES","IAR/PARCC","math",138,8
"609876",2021,"ES","IAR/PARCC","math",130,5.4
"609879",2021,"ES","IAR/PARCC","math",202,13.9
"609880",2021,"ES","IAR/PARCC","math",156,77.6
"609883",2021,"ES","IAR/PARCC","math",137,2.9
"609884",2021,"ES","IAR/PARCC","math",246,11.8
"609885",2021,"ES","IAR/PARCC","math",130,5.4
"609887",2021,"ES","IAR/PARCC","math",166,12
"609891",2021,"ES","IAR/PARCC","math",54,1.9
"609893",2021,"ES","IAR/PARCC","math",300,13
"609894",2021,"ES","IAR/PARCC","math",56,3.6
"609895",2021,"ES","IAR/PARCC","math",67,14.9
"609896",2021,"ES","IAR/PARCC","math",72,20.8
"609897",2021,"ES","IAR/PARCC","math",58,6.9
"609898",2021,"ES","IAR/PARCC","math",167,5.4
"609899",2021,"ES","IAR/PARCC","math",425,35.1
"609900",2021,"ES","IAR/PARCC","math",97,1
"609901",2021,"ES","IAR/PARCC","math",296,43.6
"609902",2021,"ES","IAR/PARCC","math",32,3.1
"609903",2021,"ES","IAR/PARCC","math",169,4.1
"609904",2021,"ES","IAR/PARCC","math",140,0
"609907",2021,"ES","IAR/PARCC","math",28,0
"609908",2021,"ES","IAR/PARCC","math",43,2.3
"609909",2021,"ES","IAR/PARCC","math",46,26.1
"609910",2021,"ES","IAR/PARCC","math",127,5.5
"609912",2021,"ES","IAR/PARCC","math",129,26.4
"609917",2021,"ES","IAR/PARCC","math",128,7
"609918",2021,"ES","IAR/PARCC","math",131,5.3
"609919",2021,"ES","IAR/PARCC","math",59,1.7
"609920",2021,"ES","IAR/PARCC","math",163,2.5
"609921",2021,"ES","IAR/PARCC","math",56,7.1
"609922",2021,"ES","IAR/PARCC","math",67,0
"609924",2021,"ES","IAR/PARCC","math",198,2
"609925",2021,"ES","IAR/PARCC","math",69,1.4
"609926",2021,"ES","IAR/PARCC","math",157,24.8
"609927",2021,"ES","IAR/PARCC","math",128,13.3
"609928",2021,"ES","IAR/PARCC","math",152,3.3
"609929",2021,"ES","IAR/PARCC","math",51,0
"609930",2021,"ES","IAR/PARCC","math",206,4.4
"609933",2021,"ES","IAR/PARCC","math",71,2.8
"609935",2021,"ES","IAR/PARCC","math",105,2.9
"609937",2021,"ES","IAR/PARCC","math",450,26
"609938",2021,"ES","IAR/PARCC","math",460,10.4
"609939",2021,"ES","IAR/PARCC","math",52,1.9
"609941",2021,"ES","IAR/PARCC","math",101,3
"609942",2021,"ES","IAR/PARCC","math",154,5.8
"609943",2021,"ES","IAR/PARCC","math",94,1.1
"609944",2021,"ES","IAR/PARCC","math",175,15.4
"609945",2021,"ES","IAR/PARCC","math",114,11.4
"609947",2021,"ES","IAR/PARCC","math",149,4
"609949",2021,"ES","IAR/PARCC","math",154,12.3
"609951",2021,"ES","IAR/PARCC","math",97,1
"609952",2021,"ES","IAR/PARCC","math",78,6.4
"609954",2021,"ES","IAR/PARCC","math",147,0
"609955",2021,"ES","IAR/PARCC","math",69,0
"609956",2021,"ES","IAR/PARCC","math",114,17.5
"609958",2021,"ES","IAR/PARCC","math",137,7.3
"609959",2021,"ES","IAR/PARCC","math",263,43
"609960",2021,"ES","IAR/PARCC","math",297,10.8
"609961",2021,"ES","IAR/PARCC","math",86,7
"609963",2021,"ES","IAR/PARCC","math",228,46.5
"609964",2021,"ES","IAR/PARCC","math",190,2.6
"609966",2021,"ES","IAR/PARCC","math",115,1.7
"609967",2021,"ES","IAR/PARCC","math",35,0
"609968",2021,"ES","IAR/PARCC","math",316,3.2
"609969",2021,"ES","IAR/PARCC","math",59,8.5
"609971",2021,"ES","IAR/PARCC","math",47,0
"609972",2021,"ES","IAR/PARCC","math",425,7.1
"609973",2021,"ES","IAR/PARCC","math",163,8
"609974",2021,"ES","IAR/PARCC","math",340,70.9
"609975",2021,"ES","IAR/PARCC","math",82,2.4
"609976",2021,"ES","IAR/PARCC","math",148,6.1
"609977",2021,"ES","IAR/PARCC","math",40,5
"609978",2021,"ES","IAR/PARCC","math",48,0
"609979",2021,"ES","IAR/PARCC","math",372,40.1
"609981",2021,"ES","IAR/PARCC","math",46,2.2
"609983",2021,"ES","IAR/PARCC","math",91,1.1
"609985",2021,"ES","IAR/PARCC","math",46,0
"609986",2021,"ES","IAR/PARCC","math",76,0
"609987",2021,"ES","IAR/PARCC","math",72,1.4
"609988",2021,"ES","IAR/PARCC","math",96,10.4
"609990",2021,"ES","IAR/PARCC","math",212,38.7
"609991",2021,"ES","IAR/PARCC","math",97,2.1
"609993",2021,"ES","IAR/PARCC","math",111,3.6
"609994",2021,"ES","IAR/PARCC","math",137,8.8
"609995",2021,"ES","IAR/PARCC","math",241,20.3
"609996",2021,"ES","IAR/PARCC","math",133,24.1
"609997",2021,"ES","IAR/PARCC","math",63,0
"610000",2021,"ES","IAR/PARCC","math",124,0
"610002",2021,"ES","IAR/PARCC","math",28,10.7
"610003",2021,"ES","IAR/PARCC","math",96,2.1
"610004",2021,"ES","IAR/PARCC","math",34,5.9
"610005",2021,"ES","IAR/PARCC","math",125,1.6
"610006",2021,"ES","IAR/PARCC","math",202,9.9
"610009",2021,"ES","IAR/PARCC","math",137,38
"610010",2021,"ES","IAR/PARCC","math",54,18.5
"610011",2021,"ES","IAR/PARCC","math",263,22.4
"610013",2021,"ES","IAR/PARCC","math",52,1.9
"610015",2021,"ES","IAR/PARCC","math",24,8.3
"610016",2021,"ES","IAR/PARCC","math",81,13.6
"610017",2021,"ES","IAR/PARCC","math",276,6.2
"610019",2021,"ES","IAR/PARCC","math",52,3.8
"610021",2021,"ES","IAR/PARCC","math",187,10.7
"610022",2021,"ES","IAR/PARCC","math",87,4.6
"610024",2021,"ES","IAR/PARCC","math",185,6.5
"610026",2021,"ES","IAR/PARCC","math",325,22.5
"610027",2021,"ES","IAR/PARCC","math",92,0
"610029",2021,"ES","IAR/PARCC","math",32,0
"610030",2021,"ES","IAR/PARCC","math",119,1.7
"610032",2021,"ES","IAR/PARCC","math",20,0
"610033",2021,"ES","IAR/PARCC","math",209,37.8
"610034",2021,"ES","IAR/PARCC","math",64,1.6
"610036",2021,"ES","IAR/PARCC","math",49,6.1
"610037",2021,"ES","IAR/PARCC","math",143,3.5
"610038",2021,"ES","IAR/PARCC","math",557,61.2
"610039",2021,"ES","IAR/PARCC","math",286,17.8
"610040",2021,"ES","IAR/PARCC","math",96,3.1
"610041",2021,"ES","IAR/PARCC","math",319,8.8
"610043",2021,"ES","IAR/PARCC","math",67,6
"610044",2021,"ES","IAR/PARCC","math",16,6.3
"610046",2021,"ES","IAR/PARCC","math",255,14.5
"610047",2021,"ES","IAR/PARCC","math",40,0
"610048",2021,"ES","IAR/PARCC","math",99,2
"610051",2021,"ES","IAR/PARCC","math",107,7.5
"610052",2021,"ES","IAR/PARCC","math",157,4.5
"610053",2021,"ES","IAR/PARCC","math",177,2.8
"610054",2021,"ES","IAR/PARCC","math",138,10.1
"610055",2021,"ES","IAR/PARCC","math",41,0
"610056",2021,"ES","IAR/PARCC","math",113,1.8
"610057",2021,"ES","IAR/PARCC","math",109,1.8
"610059",2021,"ES","IAR/PARCC","math",345,50.4
"610060",2021,"ES","IAR/PARCC","math",294,24.5
"610062",2021,"ES","IAR/PARCC","math",91,6.6
"610063",2021,"ES","IAR/PARCC","math",74,4.1
"610065",2021,"ES","IAR/PARCC","math",59,1.7
"610066",2021,"ES","IAR/PARCC","math",50,46
"610067",2021,"ES","IAR/PARCC","math",56,5.4
"610068",2021,"ES","IAR/PARCC","math",224,15.2
"610070",2021,"ES","IAR/PARCC","math",258,10.9
"610073",2021,"ES","IAR/PARCC","math",182,31.3
"610074",2021,"ES","IAR/PARCC","math",335,6
"610076",2021,"ES","IAR/PARCC","math",181,5
"610077",2021,"ES","IAR/PARCC","math",74,0
"610078",2021,"ES","IAR/PARCC","math",262,21
"610081",2021,"ES","IAR/PARCC","math",261,49
"610082",2021,"ES","IAR/PARCC","math",730,44.2
"610084",2021,"ES","IAR/PARCC","math",146,83.6
"610086",2021,"ES","IAR/PARCC","math",117,0.9
"610088",2021,"ES","IAR/PARCC","math",69,2.9
"610089",2021,"ES","IAR/PARCC","math",148,10.1
"610090",2021,"ES","IAR/PARCC","math",136,10.3
"610091",2021,"ES","IAR/PARCC","math",132,3
"610092",2021,"ES","IAR/PARCC","math",57,0
"610093",2021,"ES","IAR/PARCC","math",50,0
"610094",2021,"ES","IAR/PARCC","math",348,43.7
"610095",2021,"ES","IAR/PARCC","math",202,18.8
"610096",2021,"ES","IAR/PARCC","math",225,9.3
"610097",2021,"ES","IAR/PARCC","math",129,1.6
"610098",2021,"ES","IAR/PARCC","math",398,7.3
"610099",2021,"ES","IAR/PARCC","math",231,34.2
"610100",2021,"ES","IAR/PARCC","math",19,0
"610101",2021,"ES","IAR/PARCC","math",268,22.8
"610102",2021,"ES","IAR/PARCC","math",17,0
"610103",2021,"ES","IAR/PARCC","math",89,2.2
"610104",2021,"ES","IAR/PARCC","math",313,27.2
"610105",2021,"ES","IAR/PARCC","math",242,26.4
"610106",2021,"ES","IAR/PARCC","math",125,4
"610107",2021,"ES","IAR/PARCC","math",80,3.8
"610108",2021,"ES","IAR/PARCC","math",57,0
"610109",2021,"ES","IAR/PARCC","math",104,4.8
"610110",2021,"ES","IAR/PARCC","math",33,0
"610111",2021,"ES","IAR/PARCC","math",257,16
"610112",2021,"ES","IAR/PARCC","math",177,1.1
"610115",2021,"ES","IAR/PARCC","math",60,6.7
"610116",2021,"ES","IAR/PARCC","math",38,0
"610117",2021,"ES","IAR/PARCC","math",116,15.5
"610120",2021,"ES","IAR/PARCC","math",84,10.7
"610121",2021,"ES","IAR/PARCC","math",56,0
"610122",2021,"ES","IAR/PARCC","math",284,27.1
"610123",2021,"ES","IAR/PARCC","math",71,0
"610124",2021,"ES","IAR/PARCC","math",57,1.8
"610125",2021,"ES","IAR/PARCC","math",137,5.1
"610126",2021,"ES","IAR/PARCC","math",289,7.6
"610127",2021,"ES","IAR/PARCC","math",310,12.6
"610128",2021,"ES","IAR/PARCC","math",90,0
"610129",2021,"ES","IAR/PARCC","math",204,19.6
"610130",2021,"ES","IAR/PARCC","math",65,1.5
"610131",2021,"ES","IAR/PARCC","math",84,13.1
"610132",2021,"ES","IAR/PARCC","math",83,45.8
"610133",2021,"ES","IAR/PARCC","math",96,2.1
"610135",2021,"ES","IAR/PARCC","math",295,20.3
"610136",2021,"ES","IAR/PARCC","math",150,35.3
"610137",2021,"ES","IAR/PARCC","math",198,27.8
"610138",2021,"ES","IAR/PARCC","math",389,33.7
"610139",2021,"ES","IAR/PARCC","math",49,0
"610141",2021,"ES","IAR/PARCC","math",236,34.7
"610142",2021,"ES","IAR/PARCC","math",213,15
"610143",2021,"ES","IAR/PARCC","math",67,3
"610144",2021,"ES","IAR/PARCC","math",137,8.8
"610145",2021,"ES","IAR/PARCC","math",154,7.8
"610146",2021,"ES","IAR/PARCC","math",114,0
"610147",2021,"ES","IAR/PARCC","math",229,28.8
"610148",2021,"ES","IAR/PARCC","math",168,11.3
"610152",2021,"ES","IAR/PARCC","math",99,0
"610153",2021,"ES","IAR/PARCC","math",86,1.2
"610155",2021,"ES","IAR/PARCC","math",349,45.6
"610157",2021,"ES","IAR/PARCC","math",241,3.3
"610158",2021,"ES","IAR/PARCC","math",140,13.6
"610159",2021,"ES","IAR/PARCC","math",335,17.3
"610165",2021,"ES","IAR/PARCC","math",90,0
"610167",2021,"ES","IAR/PARCC","math",338,4.1
"610170",2021,"ES","IAR/PARCC","math",446,15.7
"610171",2021,"ES","IAR/PARCC","math",72,8.3
"610172",2021,"ES","IAR/PARCC","math",55,0
"610173",2021,"ES","IAR/PARCC","math",86,1.2
"610174",2021,"ES","IAR/PARCC","math",62,0
"610175",2021,"ES","IAR/PARCC","math",125,1.6
"610176",2021,"ES","IAR/PARCC","math",132,1.5
"610177",2021,"ES","IAR/PARCC","math",552,62
"610178",2021,"ES","IAR/PARCC","math",47,0
"610179",2021,"ES","IAR/PARCC","math",168,14.3
"610180",2021,"ES","IAR/PARCC","math",96,1
"610182",2021,"ES","IAR/PARCC","math",93,38.7
"610183",2021,"ES","IAR/PARCC","math",102,1
"610184",2021,"ES","IAR/PARCC","math",56,3.6
"610185",2021,"ES","IAR/PARCC","math",354,7.6
"610188",2021,"ES","IAR/PARCC","math",34,0
"610191",2021,"ES","IAR/PARCC","math",203,33.5
"610192",2021,"ES","IAR/PARCC","math",116,1.7
"610193",2021,"ES","IAR/PARCC","math",124,0.8
"610194",2021,"ES","IAR/PARCC","math",111,1.8
"610195",2021,"ES","IAR/PARCC","math",185,13.5
"610196",2021,"ES","IAR/PARCC","math",103,9.7
"610197",2021,"ES","IAR/PARCC","math",131,8.4
"610198",2021,"ES","IAR/PARCC","math",107,7.5
"610199",2021,"ES","IAR/PARCC","math",41,2.4
"610200",2021,"ES","IAR/PARCC","math",82,0
"610201",2021,"ES","IAR/PARCC","math",361,29.9
"610202",2021,"ES","IAR/PARCC","math",45,2.2
"610203",2021,"ES","IAR/PARCC","math",137,2.9
"610206",2021,"ES","IAR/PARCC","math",252,15.5
"610207",2021,"ES","IAR/PARCC","math",79,3.8
"610208",2021,"ES","IAR/PARCC","math",46,8.7
"610209",2021,"ES","IAR/PARCC","math",149,10.7
"610212",2021,"ES","IAR/PARCC","math",218,14.7
"610213",2021,"ES","IAR/PARCC","math",203,2.5
"610215",2021,"ES","IAR/PARCC","math",197,3
"610216",2021,"ES","IAR/PARCC","math",104,0
"610217",2021,"ES","IAR/PARCC","math",274,34.7
"610218",2021,"ES","IAR/PARCC","math",68,7.4
"610219",2021,"ES","IAR/PARCC","math",213,14.1
"610220",2021,"ES","IAR/PARCC","math",306,48.7
"610221",2021,"ES","IAR/PARCC","math",72,1.4
"610223",2021,"ES","IAR/PARCC","math",80,0
"610225",2021,"ES","IAR/PARCC","math",47,2.1
"610226",2021,"ES","IAR/PARCC","math",170,9.4
"610227",2021,"ES","IAR/PARCC","math",233,6.4
"610228",2021,"ES","IAR/PARCC","math",25,4
"610229",2021,"ES","IAR/PARCC","math",221,50.7
"610230",2021,"ES","IAR/PARCC","math",250,50.4
"610231",2021,"ES","IAR/PARCC","math",127,30.7
"610234",2021,"ES","IAR/PARCC","math",98,0
"610235",2021,"ES","IAR/PARCC","math",99,0
"610237",2021,"ES","IAR/PARCC","math",74,0
"610238",2021,"ES","IAR/PARCC","math",62,0
"610239",2021,"ES","IAR/PARCC","math",168,1.8
"610242",2021,"ES","IAR/PARCC","math",179,12.3
"610246",2021,"ES","IAR/PARCC","math",189,5.8
"610248",2021,"ES","IAR/PARCC","math",237,24.5
"610249",2021,"ES","IAR/PARCC","math",150,16
"610250",2021,"ES","IAR/PARCC","math",113,6.2
"610251",2021,"ES","IAR/PARCC","math",53,3.8
"610252",2021,"ES","IAR/PARCC","math",119,2.5
"610254",2021,"ES","IAR/PARCC","math",97,2.1
"610256",2021,"ES","IAR/PARCC","math",24,4.2
"610257",2021,"ES","IAR/PARCC","math",56,1.8
"610263",2021,"ES","IAR/PARCC","math",95,0
"610268",2021,"ES","IAR/PARCC","math",64,3.1
"610269",2021,"ES","IAR/PARCC","math",80,8.8
"610271",2021,"ES","IAR/PARCC","math",70,1.4
"610274",2021,"ES","IAR/PARCC","math",111,2.7
"610276",2021,"ES","IAR/PARCC","math",86,5.8
"610279",2021,"ES","IAR/PARCC","math",111,2.7
"610281",2021,"ES","IAR/PARCC","math",78,7.7
"610282",2021,"ES","IAR/PARCC","math",108,2.8
"610284",2021,"ES","IAR/PARCC","math",108,14.8
"610287",2021,"ES","IAR/PARCC","math",148,8.1
"610290",2021,"ES","IAR/PARCC","math",63,3.2
"610291",2021,"ES","IAR/PARCC","math",111,13.5
"610293",2021,"ES","IAR/PARCC","math",124,0
"610295",2021,"ES","IAR/PARCC","math",76,1.3
"610298",2021,"ES","IAR/PARCC","math",137,65
"610299",2021,"ES","IAR/PARCC","math",44,0
"610300",2021,"ES","IAR/PARCC","math",48,0
"610305",2021,"ES","IAR/PARCC","math",164,1.2
"610312",2021,"ES","IAR/PARCC","math",27,11.1
"610313",2021,"ES","IAR/PARCC","math",158,9.5
"610315",2021,"ES","IAR/PARCC","math",33,0
"610316",2021,"ES","IAR/PARCC","math",76,19.7
"610317",2021,"ES","IAR/PARCC","math",149,2.7
"610319",2021,"ES","IAR/PARCC","math",130,11.5
"610325",2021,"ES","IAR/PARCC","math",171,8.2
"610329",2021,"ES","IAR/PARCC","math",159,27.7
"610339",2021,"ES","IAR/PARCC","math",104,0
"610342",2021,"ES","IAR/PARCC","math",140,1.4
"610345",2021,"ES","IAR/PARCC","math",100,3
"610347",2021,"ES","IAR/PARCC","math",63,1.6
"610350",2021,"ES","IAR/PARCC","math",189,12.2
"610352",2021,"ES","IAR/PARCC","math",280,6.8
"610353",2021,"ES","IAR/PARCC","math",110,3.6
"610354",2021,"ES","IAR/PARCC","math",63,11.1
"610355",2021,"ES","IAR/PARCC","math",53,5.7
"610362",2021,"ES","IAR/PARCC","math",94,6.4
"610363",2021,"ES","IAR/PARCC","math",433,35.3
"610364",2021,"ES","IAR/PARCC","math",104,0
"610366",2021,"ES","IAR/PARCC","math",44,4.5
"610367",2021,"ES","IAR/PARCC","math",146,1.4
"610368",2021,"ES","IAR/PARCC","math",122,2.5
"610369",2021,"ES","IAR/PARCC","math",63,0
"610391",2021,"ES","IAR/PARCC","math",114,57
"610396",2021,"ES","IAR/PARCC","math",150,6.7
"610405",2021,"ES","IAR/PARCC","math",90,7.8
"610503",2021,"ES","IAR/PARCC","math",121,5.8
"610515",2021,"ES","IAR/PARCC","math",131,35.9
"610520",2021,"ES","IAR/PARCC","math",215,47.9
"610521",2021,"ES","IAR/PARCC","math",91,8.8
"610523",2021,"ES","IAR/PARCC","math",230,31.7
"610530",2021,"ES","IAR/PARCC","math",42,4.8
"610532",2021,"ES","IAR/PARCC","math",291,7.6
"610533",2021,"ES","IAR/PARCC","math",156,2.6
"610534",2021,"ES","IAR/PARCC","math",261,88.5
"610539",2021,"ES","IAR/PARCC","math",113,10.6
"610541",2021,"ES","IAR/PARCC","math",364,6.9
"610542",2021,"ES","IAR/PARCC","math",111,16.2
"610544",2021,"ES","IAR/PARCC","math",419,11.7
"610548",2021,"ES","IAR/PARCC","math",88,48.9
"610559",2021,"ES","IAR/PARCC","math",108,3.7
"610564",2021,"ES","IAR/PARCC","math",45,31.1
"610586",2021,"ES","IAR/PARCC","math",115,4.3
"610588",2021,"ES","IAR/PARCC","math",239,8.4
"610589",2021,"ES","IAR/PARCC","math",87,26.4
"610590",2021,"ES","IAR/PARCC","math",111,60.4
"400009",2019,"ES","IAR/PARCC","math",65,12.3
"400011",2019,"ES","IAR/PARCC","math",260,26.9
"400017",2019,"ES","IAR/PARCC","math",304,6.6
"400021",2019,"ES","IAR/PARCC","math",334,12.3
"400023",2019,"ES","IAR/PARCC","math",341,29.3
"400024",2019,"ES","IAR/PARCC","math",443,29.6
"400025",2019,"ES","IAR/PARCC","math",448,15.2
"400027",2019,"ES","IAR/PARCC","math",370,25.1
"400028",2019,"ES","IAR/PARCC","math",283,17
"400029",2019,"ES","IAR/PARCC","math",298,22.1
"400030",2019,"ES","IAR/PARCC","math",346,15.9
"400031",2019,"ES","IAR/PARCC","math",478,12.3
"400033",2019,"ES","IAR/PARCC","math",849,8.2
"400035",2019,"ES","IAR/PARCC","math",247,23.1
"400036",2019,"ES","IAR/PARCC","math",292,14.7
"400039",2019,"ES","IAR/PARCC","math",259,8.9
"400040",2019,"ES","IAR/PARCC","math",222,2.7
"400043",2019,"ES","IAR/PARCC","math",135,5.9
"400044",2019,"ES","IAR/PARCC","math",565,21.2
"400045",2019,"ES","IAR/PARCC","math",132,8.3
"400046",2019,"ES","IAR/PARCC","math",351,20.5
"400047",2019,"ES","IAR/PARCC","math",217,16.1
"400048",2019,"ES","IAR/PARCC","math",234,32.5
"400049",2019,"ES","IAR/PARCC","math",304,9.5
"400050",2019,"ES","IAR/PARCC","math",299,9.4
"400052",2019,"ES","IAR/PARCC","math",312,18.3
"400060",2019,"ES","IAR/PARCC","math",232,23.7
"400061",2019,"ES","IAR/PARCC","math",117,6.8
"400064",2019,"ES","IAR/PARCC","math",96,7.3
"400066",2019,"ES","IAR/PARCC","math",52,17.3
"400068",2019,"ES","IAR/PARCC","math",149,2
"400069",2019,"ES","IAR/PARCC","math",283,9.9
"400071",2019,"ES","IAR/PARCC","math",278,14.7
"400075",2019,"ES","IAR/PARCC","math",238,21.8
"400076",2019,"ES","IAR/PARCC","math",160,25.6
"400077",2019,"ES","IAR/PARCC","math",19,10.5
"400078",2019,"ES","IAR/PARCC","math",16,12.5
"400079",2019,"ES","IAR/PARCC","math",413,27.8
"400080",2019,"ES","IAR/PARCC","math",408,27.2
"400081",2019,"ES","IAR/PARCC","math",175,22.9
"400082",2019,"ES","IAR/PARCC","math",371,27.8
"400083",2019,"ES","IAR/PARCC","math",236,6.8
"400084",2019,"ES","IAR/PARCC","math",192,26
"400089",2019,"ES","IAR/PARCC","math",373,20.9
"400092",2019,"ES","IAR/PARCC","math",210,7.6
"400096",2019,"ES","IAR/PARCC","math",696,19.5
"400101",2019,"ES","IAR/PARCC","math",376,17
"400107",2019,"ES","IAR/PARCC","math",262,24.4
"400111",2019,"ES","IAR/PARCC","math",332,23.5
"400112",2019,"ES","IAR/PARCC","math",380,21.8
"400114",2019,"ES","IAR/PARCC","math",183,26.8
"400115",2019,"ES","IAR/PARCC","math",353,15.9
"400116",2019,"ES","IAR/PARCC","math",143,0.7
"400120",2019,"ES","IAR/PARCC","math",374,12.6
"400121",2019,"ES","IAR/PARCC","math",336,13.4
"400146",2019,"ES","IAR/PARCC","math",368,19.8
"400151",2019,"ES","IAR/PARCC","math",139,16.5
"400153",2019,"ES","IAR/PARCC","math",379,21.9
"400159",2019,"ES","IAR/PARCC","math",201,15.9
"400161",2019,"ES","IAR/PARCC","math",237,6.8
"400162",2019,"ES","IAR/PARCC","math",322,22
"400163",2019,"ES","IAR/PARCC","math",334,11.1
"400165",2019,"ES","IAR/PARCC","math",261,10.7
"400167",2019,"ES","IAR/PARCC","math",402,18.2
"400168",2019,"ES","IAR/PARCC","math",149,18.1
"400171",2019,"ES","IAR/PARCC","math",105,1.9
"400178",2019,"ES","IAR/PARCC","math",174,11.5
"400180",2019,"ES","IAR/PARCC","math",297,21.9
"609716",2019,"ES","IAR/PARCC","math",135,3.7
"609720",2019,"ES","IAR/PARCC","math",83,95.2
"609725",2019,"ES","IAR/PARCC","math",91,25.3
"609726",2019,"ES","IAR/PARCC","math",113,18.6
"609728",2019,"ES","IAR/PARCC","math",42,9.5
"609734",2019,"ES","IAR/PARCC","math",117,74.4
"609746",2019,"ES","IAR/PARCC","math",275,63.3
"609755",2019,"ES","IAR/PARCC","math",239,98.7
"609772",2019,"ES","IAR/PARCC","math",442,26.5
"609773",2019,"ES","IAR/PARCC","math",295,36.9
"609774",2019,"ES","IAR/PARCC","math",311,64
"609777",2019,"ES","IAR/PARCC","math",138,11.6
"609779",2019,"ES","IAR/PARCC","math",847,36.2
"609780",2019,"ES","IAR/PARCC","math",277,9
"609782",2019,"ES","IAR/PARCC","math",265,47.5
"609786",2019,"ES","IAR/PARCC","math",169,7.7
"609788",2019,"ES","IAR/PARCC","math",167,15
"609789",2019,"ES","IAR/PARCC","math",340,9.1
"609790",2019,"ES","IAR/PARCC","math",226,3.5
"609791",2019,"ES","IAR/PARCC","math",266,4.9
"609792",2019,"ES","IAR/PARCC","math",595,24.4
"609793",2019,"ES","IAR/PARCC","math",268,1.5
"609794",2019,"ES","IAR/PARCC","math",178,91.6
"609795",2019,"ES","IAR/PARCC","math",146,21.2
"609796",2019,"ES","IAR/PARCC","math",620,54.4
"609797",2019,"ES","IAR/PARCC","math",216,2.8
"609798",2019,"ES","IAR/PARCC","math",76,31.6
"609799",2019,"ES","IAR/PARCC","math",588,61.7
"609800",2019,"ES","IAR/PARCC","math",193,10.9
"609803",2019,"ES","IAR/PARCC","math",133,69.9
"609804",2019,"ES","IAR/PARCC","math",529,26.3
"609805",2019,"ES","IAR/PARCC","math",290,14.1
